basari_sirasi,ayt_edebiyat,ayt_tarih1,ayt_cografya1,ayt_tarih2,ayt_cografya2,ayt_felsefe,ayt_din_kulturu
644275.0,9.5,0,4.5,0,0,0,0
479124.0,11.4,0,3.1,0,0,0,0
613855.0,9.5,0,1.8,0,0,0,0
607936.0,9.9,0,4.0,0,0,0,0
743945.0,6.8,0,2.6,0,0,0,0
614322.0,10.3,0,1.6,0,0,0,0
504188.0,11.2,0,3.5,0,0,0,0
514180.0,12.3,0,3.0,0,0,0,0
614658.0,11.2,0,1.4,0,0,0,0
499252.0,11.5,0,3.1,0,0,0,0
614809.0,10.1,0,1.9,0,0,0,0
645655.0,10.0,0,3.8,0,0,0,0
489736.0,12.2,0,3.0,0,0,0,0
615113.0,9.9,0,1.7000000000000002,0,0,0,0
423812.0,11.2,0,3.7,0,0,0,0
356617.0,12.6,0,3.2,0,0,0,0
615636.0,10.8,0,2.1,0,0,0,0
649609.0,11.4,0,4.2,0,0,0,0
559482.0,7.6,0,2.8,0,0,0,0
615795.0,6.3,0,1.7000000000000002,0,0,0,0
570922.0,7.6,0,4.2,0,0,0,0
528514.0,10.3,0,3.1,0,0,0,0
616733.0,9.9,0,2.0,0,0,0,0
613881.0,10.9,0,4.1,0,0,0,0
542669.0,10.4,0,3.1,0,0,0,0
617066.0,8.5,0,2.1,0,0,0,0
630404.0,9.7,0,3.8,0,0,0,0
447795.0,12.7,0,3.4,0,0,0,0
575014.0,10.1,0,2.8,0,0,0,0
619322.0,10.3,0,1.8,0,0,0,0
645894.0,10.3,0,4.1,0,0,0,0
476937.0,10.6,0,3.5,0,0,0,0
619805.0,9.7,0,2.2,0,0,0,0
567711.0,9.1,0,4.5,0,0,0,0
498987.0,10.2,0,3.2,0,0,0,0
620028.0,10.2,0,1.6,0,0,0,0
673014.0,8.6,0,4.2,0,0,0,0
549140.0,10.8,0,3.2,0,0,0,0
620153.0,10.5,0,2.2,0,0,0,0
640485.0,9.6,0,4.0,0,0,0,0
529600.0,11.7,0,3.0,0,0,0,0
620419.0,11.8,0,2.2,0,0,0,0
609467.0,11.8,0,3.9,0,0,0,0
1114386.0,9.0,0,2.8,0,0,0,0
620824.0,12.6,0,1.8,0,0,0,0
437125.0,12.3,0,3.9,0,0,0,0
534429.0,11.6,0,3.1,0,0,0,0
622619.0,10.9,0,2.3,0,0,0,0
542125.0,11.3,0,4.8,0,0,0,0
551289.0,11.7,0,3.3,0,0,0,0
622670.0,11.2,0,1.9,0,0,0,0
550829.0,12.1,0,4.0,0,0,0,0
488722.0,11.8,0,3.0,0,0,0,0
624556.0,9.7,0,2.1,0,0,0,0
699077.0,8.9,0,3.6,0,0,0,0
598776.0,11.5,0,3.1,0,0,0,0
624675.0,11.6,0,2.2,0,0,0,0
604117.0,10.7,0,3.9,0,0,0,0
550069.0,12.1,0,3.4,0,0,0,0
625669.0,10.1,0,2.1,0,0,0,0
615479.0,10.9,0,4.0,0,0,0,0
556013.0,11.2,0,2.8,0,0,0,0
625698.0,10.7,0,2.2,0,0,0,0
639668.0,11.0,0,4.1,0,0,0,0
614460.0,9.7,0,3.1,0,0,0,0
625855.0,9.0,0,2.0,0,0,0,0
638851.0,10.1,0,4.1,0,0,0,0
595872.0,9.7,0,3.0,0,0,0,0
626453.0,8.6,0,1.6,0,0,0,0
653120.0,8.4,0,4.2,0,0,0,0
551639.0,11.7,0,3.1,0,0,0,0
626587.0,10.1,0,1.7000000000000002,0,0,0,0
600069.0,8.5,0,3.4,0,0,0,0
607256.0,8.6,0,2.4,0,0,0,0
627615.0,9.7,0,1.7000000000000002,0,0,0,0
672464.0,5.7,0,3.3,0,0,0,0
627645.0,8.9,0,1.8,0,0,0,0
365803.0,10.0,0,4.8,0,0,0,0
760143.0,7.2,0,2.5,0,0,0,0
627661.0,8.8,0,2.2,0,0,0,0
674575.0,7.2,0,3.8,0,0,0,0
513315.0,10.6,0,3.0,0,0,0,0
629250.0,8.3,0,1.4,0,0,0,0
558500.0,8.9,0,4.0,0,0,0,0
587436.0,11.5,0,3.4,0,0,0,0
629457.0,10.9,0,2.5,0,0,0,0
543514.0,11.8,0,4.9,0,0,0,0
566478.0,9.1,0,3.2,0,0,0,0
629838.0,9.2,0,1.9,0,0,0,0
603973.0,10.7,0,4.0,0,0,0,0
791487.0,10.3,0,2.7,0,0,0,0
630550.0,10.4,0,2.6,0,0,0,0
610519.0,10.3,0,4.4,0,0,0,0
568776.0,12.3,0,3.1,0,0,0,0
630919.0,11.3,0,2.1,0,0,0,0
534358.0,12.1,0,3.7,0,0,0,0
535146.0,10.4,0,2.8,0,0,0,0
631143.0,10.0,0,1.8,0,0,0,0
654836.0,10.2,0,4.0,0,0,0,0
582044.0,9.5,0,3.0,0,0,0,0
631542.0,9.9,0,2.2,0,0,0,0
689169.0,10.1,0,4.0,0,0,0,0
555874.0,11.9,0,3.1,0,0,0,0
632311.0,9.9,0,2.0,0,0,0,0
607779.0,11.1,0,3.7,0,0,0,0
554206.0,11.0,0,3.2,0,0,0,0
633122.0,8.9,0,2.5,0,0,0,0
581876.0,10.1,0,4.1,0,0,0,0
596950.0,9.9,0,3.4,0,0,0,0
633380.0,10.1,0,2.2,0,0,0,0
569631.0,12.8,0,3.5,0,0,0,0
633446.0,15.2,0,3.1,0,0,0,0
784569.0,9.3,0,3.2,0,0,0,0
838922.0,8.0,0,2.9,0,0,0,0
633858.0,10.3,0,1.6,0,0,0,0
664164.0,8.7,0,4.1,0,0,0,0
546465.0,9.8,0,2.9,0,0,0,0
634000.0,9.8,0,1.6,0,0,0,0
630911.0,10.1,0,3.6,0,0,0,0
587781.0,12.1,0,3.0,0,0,0,0
634331.0,11.6,0,2.5,0,0,0,0
551816.0,12.5,0,3.8,0,0,0,0
555544.0,11.3,0,3.0,0,0,0,0
635230.0,10.8,0,2.3,0,0,0,0
640308.0,10.0,0,4.2,0,0,0,0
560188.0,12.2,0,3.1,0,0,0,0
635269.0,10.8,0,2.3,0,0,0,0
495001.0,12.3,0,4.0,0,0,0,0
564409.0,11.7,0,3.2,0,0,0,0
635523.0,11.0,0,2.3,0,0,0,0
636999.0,10.8,0,3.9,0,0,0,0
628969.0,9.0,0,3.2,0,0,0,0
635785.0,10.3,0,1.9,0,0,0,0
641795.0,9.8,0,3.6,0,0,0,0
948318.0,6.3,0,2.2,0,0,0,0
636189.0,9.1,0,1.8,0,0,0,0
600425.0,9.9,0,4.5,0,0,0,0
597240.0,10.2,0,2.9,0,0,0,0
636757.0,9.4,0,2.0,0,0,0,0
606542.0,11.0,0,3.9,0,0,0,0
528334.0,10.7,0,3.0,0,0,0,0
638760.0,11.0,0,2.0,0,0,0,0
493383.0,9.8,0,4.2,0,0,0,0
486558.0,9.8,0,3.0,0,0,0,0
639026.0,9.1,0,1.9,0,0,0,0
664955.0,9.2,0,4.0,0,0,0,0
481646.0,8.8,0,3.1,0,0,0,0
639478.0,8.2,0,1.9,0,0,0,0
742081.0,8.3,0,4.4,0,0,0,0
491382.0,11.8,0,3.1,0,0,0,0
639712.0,11.3,0,1.9,0,0,0,0
661209.0,10.1,0,3.9,0,0,0,0
573234.0,12.2,0,3.0,0,0,0,0
640337.0,10.7,0,1.9,0,0,0,0
557077.0,11.9,0,4.1,0,0,0,0
560542.0,10.0,0,3.1,0,0,0,0
641685.0,9.9,0,2.1,0,0,0,0
657011.0,10.0,0,4.0,0,0,0,0
517735.0,10.9,0,3.2,0,0,0,0
641832.0,11.0,0,2.1,0,0,0,0
715978.0,8.8,0,4.2,0,0,0,0
639582.0,9.1,0,2.8,0,0,0,0
642222.0,9.5,0,1.3,0,0,0,0
625868.0,8.3,0,4.3,0,0,0,0
527846.0,11.0,0,3.2,0,0,0,0
642346.0,10.3,0,2.0,0,0,0,0
671408.0,9.5,0,4.2,0,0,0,0
1277139.0,9.1,0,2.7,0,0,0,0
643547.0,11.8,0,2.2,0,0,0,0
576011.0,11.1,0,4.3,0,0,0,0
566322.0,11.8,0,3.2,0,0,0,0
643969.0,11.2,0,2.2,0,0,0,0
616038.0,10.8,0,4.1,0,0,0,0
569054.0,11.0,0,3.1,0,0,0,0
644491.0,10.6,0,1.8,0,0,0,0
671876.0,10.5,0,4.0,0,0,0,0
544083.0,12.0,0,3.3,0,0,0,0
645321.0,11.2,0,2.0,0,0,0,0
750493.0,8.3,0,3.2,0,0,0,0
646485.0,8.9,0,2.2,0,0,0,0
588616.0,11.7,0,4.3,0,0,0,0
801406.0,8.4,0,2.7,0,0,0,0
646771.0,9.7,0,1.6,0,0,0,0
857045.0,10.1,0,3.7,0,0,0,0
569951.0,10.5,0,3.0,0,0,0,0
647256.0,9.2,0,2.3,0,0,0,0
665176.0,10.1,0,4.2,0,0,0,0
558056.0,10.0,0,3.1,0,0,0,0
647874.0,9.5,0,1.6,0,0,0,0
650730.0,9.6,0,4.5,0,0,0,0
602706.0,9.0,0,2.9,0,0,0,0
647926.0,9.5,0,2.0,0,0,0,0
372850.0,10.5,0,4.2,0,0,0,0
512374.0,10.7,0,3.2,0,0,0,0
648421.0,9.6,0,1.9,0,0,0,0
689278.0,9.3,0,4.0,0,0,0,0
734098.0,8.3,0,2.6,0,0,0,0
648843.0,9.2,0,2.6,0,0,0,0
548001.0,14.9,0,3.5,0,0,0,0
623438.0,10.0,0,3.0,0,0,0,0
650962.0,10.4,0,1.7000000000000002,0,0,0,0
579044.0,11.9,0,3.9,0,0,0,0
535003.0,11.5,0,3.2,0,0,0,0
652014.0,9.5,0,2.1,0,0,0,0
603100.0,10.5,0,3.6,0,0,0,0
691904.0,9.9,0,2.9,0,0,0,0
652078.0,9.6,0,2.1,0,0,0,0
536930.0,11.3,0,4.8,0,0,0,0
772403.0,7.0,0,3.1,0,0,0,0
652607.0,8.9,0,2.3,0,0,0,0
618960.0,9.6,0,3.8,0,0,0,0
1544105.0,4.1,0,2.5,0,0,0,0
652764.0,9.7,0,1.4,0,0,0,0
807868.0,7.3,0,3.8,0,0,0,0
790317.0,8.2,0,3.1,0,0,0,0
654620.0,9.7,0,2.1,0,0,0,0
525535.0,11.4,0,4.4,0,0,0,0
449187.0,12.3,0,3.3,0,0,0,0
655130.0,9.8,0,2.2,0,0,0,0
728921.0,9.9,0,3.7,0,0,0,0
590706.0,11.7,0,2.8,0,0,0,0
655335.0,11.0,0,2.2,0,0,0,0
538638.0,11.7,0,3.8,0,0,0,0
606634.0,10.8,0,3.0,0,0,0,0
656283.0,10.5,0,1.7000000000000002,0,0,0,0
656497.0,11.2,0,4.3,0,0,0,0
583167.0,13.2,0,3.3,0,0,0,0
656332.0,11.6,0,2.3,0,0,0,0
513446.0,12.8,0,4.1,0,0,0,0
519974.0,10.9,0,3.1,0,0,0,0
656658.0,9.8,0,1.7000000000000002,0,0,0,0
665392.0,9.9,0,3.9,0,0,0,0
576539.0,10.3,0,3.0,0,0,0,0
657579.0,9.6,0,1.8,0,0,0,0
679010.0,9.7,0,4.1,0,0,0,0
1382446.0,5.2,0,3.5,0,0,0,0
659310.0,6.5,0,2.8,0,0,0,0
654291.0,9.3,0,3.1,0,0,0,0
659336.0,8.3,0,2.6,0,0,0,0
655211.0,9.5,0,4.8,0,0,0,0
661167.0,9.6,0,3.1,0,0,0,0
659882.0,10.4,0,2.3,0,0,0,0
658899.0,11.4,0,3.9,0,0,0,0
631021.0,9.7,0,2.8,0,0,0,0
660341.0,10.3,0,2.1,0,0,0,0
521948.0,11.1,0,4.0,0,0,0,0
888577.0,7.0,0,2.6,0,0,0,0
661979.0,10.1,0,1.9,0,0,0,0
675010.0,8.8,0,3.6,0,0,0,0
555302.0,11.0,0,2.9,0,0,0,0
662092.0,10.6,0,1.9,0,0,0,0
557814.0,11.2,0,3.8,0,0,0,0
533844.0,10.9,0,3.0,0,0,0,0
665300.0,8.6,0,1.5,0,0,0,0
672900.0,9.5,0,3.8,0,0,0,0
793444.0,9.4,0,3.0,0,0,0,0
665864.0,10.0,0,2.2,0,0,0,0
773184.0,11.5,0,3.7,0,0,0,0
961150.0,7.1,0,2.9,0,0,0,0
666004.0,9.0,0,2.0,0,0,0,0
765338.0,9.3,0,4.7,0,0,0,0
547695.0,12.2,0,3.4,0,0,0,0
666122.0,9.7,0,2.2,0,0,0,0
571784.0,11.6,0,3.7,0,0,0,0
587837.0,11.0,0,3.2,0,0,0,0
594143.0,9.8,0,3.0,0,0,0,0
639001.0,9.5,0,3.1,0,0,0,0
666731.0,9.3,0,2.4,0,0,0,0
584050.0,11.0,0,4.7,0,0,0,0
618926.0,10.0,0,3.3,0,0,0,0
668063.0,9.9,0,2.1,0,0,0,0
653014.0,9.8,0,3.9,0,0,0,0
1318118.0,5.3,0,2.4,0,0,0,0
669157.0,9.6,0,2.0,0,0,0,0
652599.0,8.1,0,4.0,0,0,0,0
1185402.0,7.3,0,3.1,0,0,0,0
669257.0,9.7,0,1.9,0,0,0,0
570753.0,10.2,0,4.1,0,0,0,0
734169.0,8.9,0,2.8,0,0,0,0
670855.0,8.6,0,1.9,0,0,0,0
760691.0,8.6,0,4.2,0,0,0,0
581213.0,9.1,0,2.7,0,0,0,0
671240.0,9.7,0,2.3,0,0,0,0
671295.0,9.9,0,4.3,0,0,0,0
817846.0,7.2,0,2.5,0,0,0,0
671697.0,8.4,0,1.7000000000000002,0,0,0,0
696486.0,8.0,0,3.8,0,0,0,0
601393.0,10.1,0,3.2,0,0,0,0
672955.0,10.1,0,1.8,0,0,0,0
688920.0,9.5,0,3.9,0,0,0,0
587801.0,12.2,0,3.0,0,0,0,0
674697.0,11.5,0,1.8,0,0,0,0
640510.0,12.0,0,4.0,0,0,0,0
678654.0,9.2,0,3.1,0,0,0,0
675440.0,9.5,0,2.4,0,0,0,0
789301.0,8.3,0,3.7,0,0,0,0
496667.0,9.9,0,2.9,0,0,0,0
982629.0,5.0,0,2.3,0,0,0,0
677398.0,5.6,0,1.0,0,0,0,0
689187.0,4.4,0,2.9,0,0,0,0
818882.0,7.8,0,2.6,0,0,0,0
677682.0,9.1,0,2.7,0,0,0,0
684411.0,10.2,0,3.8,0,0,0,0
733195.0,9.7,0,3.1,0,0,0,0
677825.0,10.5,0,1.9,0,0,0,0
677254.0,9.9,0,4.0,0,0,0,0
623203.0,9.8,0,2.9,0,0,0,0
678835.0,9.1,0,2.0,0,0,0,0
677620.0,10.5,0,4.0,0,0,0,0
613809.0,9.4,0,2.8,0,0,0,0
679235.0,10.6,0,1.6,0,0,0,0
421691.0,10.1,0,4.1,0,0,0,0
884879.0,7.0,0,2.6,0,0,0,0
679356.0,7.5,0,1.2,0,0,0,0
606307.0,5.5,0,4.5,0,0,0,0
781213.0,7.3,0,2.9,0,0,0,0
679556.0,8.3,0,1.8,0,0,0,0
716253.0,8.8,0,4.6,0,0,0,0
626085.0,9.1,0,3.2,0,0,0,0
680141.0,8.5,0,1.7000000000000002,0,0,0,0
699357.0,9.8,0,5.0,0,0,0,0
659712.0,9.7,0,2.8,0,0,0,0
680495.0,9.7,0,1.8,0,0,0,0
731240.0,10.1,0,3.8,0,0,0,0
562572.0,9.6,0,3.1,0,0,0,0
681355.0,10.0,0,1.9,0,0,0,0
718098.0,9.2,0,4.1,0,0,0,0
950672.0,8.2,0,2.8,0,0,0,0
681914.0,11.3,0,1.8,0,0,0,0
571135.0,11.8,0,4.2,0,0,0,0
523483.0,10.1,0,2.8,0,0,0,0
682513.0,10.4,0,1.5,0,0,0,0
406347.0,10.6,0,4.2,0,0,0,0
576209.0,10.7,0,3.0,0,0,0,0
682609.0,9.7,0,1.8,0,0,0,0
690389.0,10.2,0,3.7,0,0,0,0
445193.0,11.1,0,2.6,0,0,0,0
682778.0,9.5,0,2.0,0,0,0,0
426496.0,9.3,0,4.6,0,0,0,0
1452242.0,5.8,0,2.5,0,0,0,0
683096.0,9.2,0,2.0,0,0,0,0
686251.0,9.4,0,4.2,0,0,0,0
488341.0,14.0,0,3.2,0,0,0,0
683274.0,10.5,0,1.7000000000000002,0,0,0,0
566845.0,11.2,0,3.7,0,0,0,0
613174.0,10.0,0,3.1,0,0,0,0
684244.0,9.5,0,1.8,0,0,0,0
677772.0,10.0,0,4.2,0,0,0,0
625994.0,6.7,0,2.7,0,0,0,0
684560.0,9.3,0,1.4,0,0,0,0
490371.0,10.1,0,3.8,0,0,0,0
766133.0,8.6,0,2.8,0,0,0,0
684615.0,8.3,0,2.5,0,0,0,0
567982.0,10.5,0,3.1,0,0,0,0
685055.0,9.7,0,1.9,0,0,0,0
719062.0,9.6,0,4.0,0,0,0,0
601011.0,10.7,0,2.5,0,0,0,0
685115.0,8.9,0,1.7000000000000002,0,0,0,0
643454.0,4.8,0,3.3,0,0,0,0
454329.0,14.0,0,2.5,0,0,0,0
685418.0,12.5,0,1.9,0,0,0,0
257284.0,15.4,0,4.5,0,0,0,0
653967.0,9.7,0,3.3,0,0,0,0
685597.0,10.0,0,2.3,0,0,0,0
638178.0,10.3,0,4.4,0,0,0,0
642029.0,10.2,0,2.9,0,0,0,0
685614.0,10.9,0,2.2,0,0,0,0
607758.0,9.5,0,3.0,0,0,0,0
1100689.0,8.2,0,1.0,0,0,0,0
687080.0,10.0,0,0.8,0,0,0,0
545992.0,8.3,0,3.0,0,0,0,0
714582.0,7.1,0,3.0,0,0,0,0
687120.0,8.5,0,1.5,0,0,0,0
505401.0,9.1,0,4.1,0,0,0,0
785936.0,9.4,0,2.4,0,0,0,0
687150.0,11.4,0,1.8,0,0,0,0
608729.0,12.9,0,4.0,0,0,0,0
698676.0,11.0,0,3.0,0,0,0,0
687581.0,9.2,0,2.0,0,0,0,0
695407.0,11.2,0,4.5,0,0,0,0
589730.0,10.5,0,2.9,0,0,0,0
688748.0,10.2,0,2.1,0,0,0,0
684895.0,9.9,0,4.2,0,0,0,0
655607.0,8.7,0,3.2,0,0,0,0
689177.0,8.3,0,2.1,0,0,0,0
733687.0,10.7,0,4.4,0,0,0,0
780310.0,8.5,0,3.2,0,0,0,0
689853.0,8.5,0,2.4,0,0,0,0
637616.0,10.3,0,4.4,0,0,0,0
655250.0,10.3,0,3.2,0,0,0,0
690386.0,10.3,0,1.9,0,0,0,0
685443.0,10.8,0,4.3,0,0,0,0
634074.0,9.7,0,3.1,0,0,0,0
690508.0,9.8,0,2.0,0,0,0,0
698154.0,10.0,0,4.2,0,0,0,0
553034.0,11.1,0,3.1,0,0,0,0
690649.0,9.6,0,1.6,0,0,0,0
724368.0,9.9,0,3.9,0,0,0,0
617677.0,10.2,0,3.0,0,0,0,0
690816.0,10.0,0,2.6,0,0,0,0
723414.0,9.4,0,4.2,0,0,0,0
614745.0,10.1,0,3.2,0,0,0,0
691043.0,10.5,0,2.6,0,0,0,0
586819.0,8.6,0,4.2,0,0,0,0
1507606.0,4.4,0,2.6,0,0,0,0
691083.0,9.2,0,1.9,0,0,0,0
520547.0,12.1,0,4.2,0,0,0,0
726016.0,7.4,0,1.9,0,0,0,0
692540.0,9.4,0,1.2,0,0,0,0
629983.0,8.8,0,4.0,0,0,0,0
590216.0,9.6,0,3.0,0,0,0,0
693189.0,9.7,0,2.0,0,0,0,0
694369.0,9.6,0,4.0,0,0,0,0
604794.0,10.4,0,2.9,0,0,0,0
693538.0,8.7,0,2.1,0,0,0,0
637030.0,9.8,0,4.0,0,0,0,0
534856.0,11.4,0,3.1,0,0,0,0
693613.0,9.9,0,1.9,0,0,0,0
703470.0,10.3,0,3.8,0,0,0,0
587329.0,10.5,0,3.2,0,0,0,0
693757.0,9.3,0,1.9,0,0,0,0
700953.0,9.5,0,3.7,0,0,0,0
696601.0,10.7,0,3.5,0,0,0,0
693849.0,10.2,0,2.3,0,0,0,0
644386.0,11.3,0,3.5,0,0,0,0
890133.0,6.8,0,2.8,0,0,0,0
693878.0,7.6,0,1.6,0,0,0,0
765091.0,8.6,0,4.3,0,0,0,0
612203.0,10.4,0,3.0,0,0,0,0
694388.0,9.5,0,1.7000000000000002,0,0,0,0
646123.0,10.5,0,4.1,0,0,0,0
639423.0,10.1,0,3.0,0,0,0,0
694894.0,10.4,0,2.2,0,0,0,0
575913.0,11.7,0,4.0,0,0,0,0
1013167.0,7.8,0,2.7,0,0,0,0
695073.0,8.8,0,2.1,0,0,0,0
513861.0,9.6,0,4.4,0,0,0,0
918606.0,5.4,0,2.0,0,0,0,0
695267.0,6.0,0,1.3,0,0,0,0
571453.0,7.9,0,4.0,0,0,0,0
616626.0,8.9,0,2.9,0,0,0,0
695985.0,9.2,0,1.6,0,0,0,0
666366.0,9.1,0,4.2,0,0,0,0
565954.0,6.9,0,2.5,0,0,0,0
697662.0,8.4,0,0.9,0,0,0,0
348082.0,12.6,0,4.9,0,0,0,0
592303.0,11.3,0,3.0,0,0,0,0
698094.0,10.5,0,1.8,0,0,0,0
768949.0,9.4,0,3.8,0,0,0,0
723674.0,6.3,0,2.4,0,0,0,0
698215.0,7.2,0,0.8,0,0,0,0
564954.0,11.1,0,3.0,0,0,0,0
698232.0,9.6,0,1.8,0,0,0,0
759716.0,10.5,0,3.9,0,0,0,0
641412.0,10.0,0,3.4,0,0,0,0
698903.0,8.9,0,2.4,0,0,0,0
714459.0,11.0,0,3.9,0,0,0,0
345339.0,13.3,0,3.1,0,0,0,0
699304.0,8.1,0,1.4,0,0,0,0
972681.0,7.2,0,3.9,0,0,0,0
580310.0,11.6,0,2.7,0,0,0,0
700122.0,9.7,0,1.8,0,0,0,0
652016.0,10.4,0,3.8,0,0,0,0
596464.0,11.5,0,3.4,0,0,0,0
700754.0,11.0,0,2.0,0,0,0,0
539051.0,12.6,0,3.6,0,0,0,0
983655.0,6.3,0,2.2,0,0,0,0
700862.0,6.1,0,1.3,0,0,0,0
1209759.0,4.2,0,2.7,0,0,0,0
1385797.0,3.6,0,1.7000000000000002,0,0,0,0
701073.0,6.6,0,1.1,0,0,0,0
699111.0,9.3,0,2.9,0,0,0,0
701782.0,9.9,0,2.1,0,0,0,0
705632.0,10.5,0,3.5,0,0,0,0
563050.0,8.2,0,3.0,0,0,0,0
702034.0,7.8,0,1.8,0,0,0,0
829209.0,7.8,0,4.3,0,0,0,0
635314.0,8.8,0,3.2,0,0,0,0
702181.0,8.7,0,2.0,0,0,0,0
703514.0,9.2,0,4.1,0,0,0,0
656870.0,10.1,0,3.2,0,0,0,0
702259.0,11.3,0,2.3,0,0,0,0
476317.0,12.9,0,4.2,0,0,0,0
470332.0,12.4,0,3.4,0,0,0,0
702683.0,11.2,0,2.3,0,0,0,0
315789.0,12.8,0,4.1,0,0,0,0
650696.0,10.1,0,2.6,0,0,0,0
703946.0,11.5,0,1.6,0,0,0,0
667395.0,10.9,0,3.9,0,0,0,0
531158.0,10.7,0,3.2,0,0,0,0
704126.0,8.0,0,1.9,0,0,0,0
685588.0,10.2,0,4.7,0,0,0,0
655849.0,8.6,0,2.6,0,0,0,0
704422.0,9.1,0,1.9,0,0,0,0
688578.0,9.6,0,4.3,0,0,0,0
620647.0,9.1,0,2.9,0,0,0,0
704729.0,9.7,0,1.9,0,0,0,0
728788.0,9.4,0,4.0,0,0,0,0
719615.0,5.9,0,2.5,0,0,0,0
704955.0,7.6,0,1.8,0,0,0,0
535543.0,9.3,0,3.9,0,0,0,0
648956.0,9.8,0,3.2,0,0,0,0
705021.0,8.3,0,1.8,0,0,0,0
735485.0,8.9,0,3.7,0,0,0,0
644245.0,10.2,0,3.0,0,0,0,0
705188.0,9.6,0,1.6,0,0,0,0
680693.0,10.2,0,4.0,0,0,0,0
641939.0,10.1,0,3.0,0,0,0,0
705202.0,9.1,0,2.4,0,0,0,0
639047.0,11.6,0,4.5,0,0,0,0
735723.0,7.2,0,2.6,0,0,0,0
705616.0,9.7,0,2.2,0,0,0,0
506312.0,10.6,0,4.3,0,0,0,0
583953.0,10.3,0,3.2,0,0,0,0
705845.0,9.5,0,1.6,0,0,0,0
719159.0,8.9,0,3.9,0,0,0,0
589863.0,10.3,0,2.9,0,0,0,0
705853.0,9.0,0,1.9,0,0,0,0
725171.0,9.7,0,4.0,0,0,0,0
1279660.0,7.0,0,2.5,0,0,0,0
706397.0,12.1,0,2.3,0,0,0,0
446341.0,13.4,0,4.0,0,0,0,0
1019254.0,5.3,0,2.6,0,0,0,0
706568.0,4.1,0,1.5,0,0,0,0
659615.0,4.9,0,3.3,0,0,0,0
829568.0,8.9,0,2.8,0,0,0,0
706729.0,11.0,0,1.6,0,0,0,0
550507.0,11.3,0,3.6,0,0,0,0
1228814.0,8.7,0,3.1,0,0,0,0
413221.0,12.6,0,3.2,0,0,0,0
707798.0,10.0,0,2.0,0,0,0,0
742299.0,10.4,0,4.0,0,0,0,0
758457.0,8.9,0,2.9,0,0,0,0
708818.0,7.4,0,1.8,0,0,0,0
542167.0,10.4,0,3.1,0,0,0,0
709273.0,8.7,0,2.3,0,0,0,0
764543.0,9.0,0,4.2,0,0,0,0
587620.0,11.0,0,3.2,0,0,0,0
709365.0,9.6,0,1.7000000000000002,0,0,0,0
626858.0,12.3,0,4.0,0,0,0,0
621595.0,9.2,0,3.4,0,0,0,0
709375.0,9.2,0,1.9,0,0,0,0
720792.0,9.7,0,3.8,0,0,0,0
681423.0,7.2,0,2.5,0,0,0,0
710045.0,10.3,0,1.6,0,0,0,0
875185.0,7.7,0,5.1,0,0,0,0
469226.0,12.6,0,3.3,0,0,0,0
710095.0,10.3,0,2.2,0,0,0,0
756235.0,9.6,0,3.2,0,0,0,0
556177.0,9.4,0,3.1,0,0,0,0
710227.0,8.4,0,1.5,0,0,0,0
618504.0,11.1,0,2.8,0,0,0,0
710381.0,9.5,0,1.9,0,0,0,0
668771.0,11.1,0,4.1,0,0,0,0
697776.0,9.4,0,2.9,0,0,0,0
710420.0,10.0,0,2.1,0,0,0,0
779352.0,9.0,0,4.1,0,0,0,0
1071419.0,6.4,0,2.7,0,0,0,0
710515.0,9.1,0,1.6,0,0,0,0
613569.0,8.7,0,2.8,0,0,0,0
710919.0,9.4,0,1.5,0,0,0,0
725736.0,10.2,0,4.1,0,0,0,0
876561.0,7.2,0,2.8,0,0,0,0
711472.0,9.1,0,1.9,0,0,0,0
711802.0,9.9,0,4.5,0,0,0,0
781893.0,5.2,0,3.5,0,0,0,0
711925.0,6.5,0,1.0,0,0,0,0
896563.0,7.0,0,2.5,0,0,0,0
712892.0,8.7,0,2.0,0,0,0,0
605973.0,9.9,0,3.7,0,0,0,0
653318.0,9.6,0,3.0,0,0,0,0
713420.0,9.5,0,1.9,0,0,0,0
704709.0,10.7,0,4.6,0,0,0,0
576875.0,11.7,0,2.8,0,0,0,0
713813.0,11.6,0,2.2,0,0,0,0
296510.0,13.3,0,3.8,0,0,0,0
811441.0,9.0,0,3.1,0,0,0,0
713840.0,9.9,0,2.5,0,0,0,0
689243.0,10.9,0,4.5,0,0,0,0
660065.0,7.7,0,2.7,0,0,0,0
713989.0,8.2,0,1.8,0,0,0,0
781066.0,8.6,0,4.3,0,0,0,0
1243677.0,6.6,0,2.4,0,0,0,0
714641.0,8.2,0,1.8,0,0,0,0
1205647.0,5.6,0,4.1,0,0,0,0
1446973.0,8.7,0,2.4,0,0,0,0
714696.0,9.7,0,1.6,0,0,0,0
705397.0,11.0,0,4.0,0,0,0,0
555884.0,10.3,0,2.6,0,0,0,0
714784.0,9.2,0,1.6,0,0,0,0
574675.0,10.0,0,4.1,0,0,0,0
728296.0,8.7,0,2.9,0,0,0,0
715507.0,10.6,0,2.7,0,0,0,0
648395.0,11.3,0,3.8,0,0,0,0
617098.0,9.8,0,3.1,0,0,0,0
716723.0,9.4,0,1.8,0,0,0,0
755126.0,9.4,0,3.9,0,0,0,0
846650.0,7.4,0,3.0,0,0,0,0
953665.0,6.9,0,2.4,0,0,0,0
651543.0,10.6,0,2.8,0,0,0,0
719560.0,9.2,0,1.8,0,0,0,0
